name	DEN_1	DEN_2	BC	IDC	LBCC	ESS
YLR042C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YLR434C	0.6667	0.0171	4383.0000	0.0010	0.0000	0
YLR049C	0.5000	0.0940	560.1268	0.0010	0.0000	0
YLR119W	1.0000	0.0295	0.0000	0.0010	0.0000	0
YLR052W	0.3333	0.0860	3387.7656	2.0000	0.4947	0
YLR057W	0.5000	0.0456	377.3263	0.0010	0.0000	0
YLR355C	1.0000	0.5000	0.0000	0.0010	0.0000	1
YGR126W	1.0000	0.6667	0.0000	0.0010	0.0000	0
YML090W	1.0000	0.1355	0.0000	0.0010	0.0000	0
YPL181W	0.2500	0.0351	2662.3980	4.0000	0.0643	0
YPL182C	1.0000	0.0484	0.0000	0.0010	0.0000	0
YPL214C	0.5000	0.0227	5230.9430	0.0010	0.0000	0
YLR088W	0.6667	0.0912	71.7549	0.0010	0.0000	1
YDR121W	0.6667	0.0272	926.6709	0.0010	0.0000	0
YER088C	1.0000	0.0680	0.0000	0.0010	0.0000	0
YGL148W	0.6667	0.0657	5222.2054	0.0010	0.0000	0
YMR166C	1.0000	0.0680	0.0000	0.0010	0.0000	0
YPL183W-A	1.0000	0.0680	0.0000	0.0010	0.0000	0
YBL083C	0.5000	0.0278	370.6974	0.0010	0.0000	0
YDR497C	1.0000	0.0731	0.0000	0.0010	0.0000	0
YLR114C	1.0000	0.2198	0.0000	0.0010	0.0000	0
YBR012W-B	0.5000	0.0423	4988.7003	0.0010	0.0000	0
YPL257W-A	0.6667	0.0432	605.7003	0.0010	0.0000	0
YLR124W	0.4000	0.0264	4089.3058	0.0010	0.0000	0
YMR030W	1.0000	0.3333	0.0000	0.0010	0.0000	0
YGL021W	1.0000	0.6667	0.0000	0.0010	0.0000	0
YOR390W	1.0000	0.3333	0.0000	0.0010	0.0000	0
YLR140W	1.0000	0.4000	0.0000	0.0010	0.0000	1
YLR145W	1.0000	0.6667	0.0000	0.0010	0.0000	1
YHR214W	0.6667	0.0205	4383.0000	0.0010	0.0000	0
YLR146C	1.0000	1.0000	0.0000	0.0010	0.0000	0
YGL256W	1.0000	1.0000	0.0000	0.0010	0.0000	0
YMR088C	1.0000	0.1250	0.0000	0.0010	0.0000	0
YNR072W	0.6667	0.1500	161.0396	0.0010	0.0000	0
YLR148W	1.0000	0.5333	0.0000	15.0000	0.0000	0
YLR396C	0.7000	0.2418	5341.5127	16.0000	52317.5515	0
YMR231W	0.7000	0.3333	3661.6126	17.0000	155464.8400	0
YPL045W	1.0000	0.5333	0.0000	15.0000	0.0000	1
YLR157C	0.6667	0.1917	59.7349	0.0010	0.0000	0
YLR157C-A	1.0000	0.5000	0.0000	0.0010	0.0000	0
YLR158C	0.6667	0.0166	4383.0000	0.0010	0.0000	0
YER175C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YLR159W	0.6667	0.5000	4383.0000	0.0010	0.0000	0
YOR342C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YPL280W	0.6667	0.2667	8764.0000	0.0010	0.0000	0
YLR161W	1.0000	0.2500	0.0000	0.0010	0.0000	0
YOR159C	0.2857	0.0943	901.7992	10.0000	20.3339	1
YLR173W	1.0000	0.3333	0.0000	0.0010	0.0000	0
YLR177W	0.6667	0.2424	22.2451	0.0010	0.0000	0
YLR181C	1.0000	0.2500	0.0000	0.0010	0.0000	0
YLR183C	1.0000	0.5000	0.0000	0.0010	0.0000	0
YML035C	0.6667	0.1917	204.5839	0.0010	0.0000	0
YLR193C	1.0000	1.0000	0.0000	0.0010	0.0000	0
YJL094C	1.0000	1.0000	0.0000	0.0010	0.0000	0
YLR195C	1.0000	0.5000	0.0000	0.0010	0.0000	1
YMR246W	0.5000	0.2308	5063.7127	0.0010	0.0000	0
YLR196W	0.5000	0.0171	2139.9438	0.0010	0.0000	1
YPL094C	0.5000	0.0197	1990.1468	0.0010	0.0000	1
YLR199C	1.0000	0.0789	0.0000	0.0010	0.0000	0
YGR019W	1.0000	0.0690	0.0000	0.0010	0.0000	0
YMR266W	0.6667	0.0350	163.8989	0.0010	0.0000	0
YNL003C	0.6667	0.0565	61.3543	0.0010	0.0000	0
YOR296W	1.0000	0.0804	0.0000	0.0010	0.0000	0
YOR350C	0.5000	0.0830	13145.0000	0.0010	0.0000	0
YLR202C	0.6667	0.0287	4383.0000	0.0010	0.0000	0
YIR010W	1.0000	0.6667	0.0000	0.0010	0.0000	1
YLR203C	0.6667	0.0253	345.8604	0.0010	0.0000	0
YLR204W	0.5000	0.0366	184.2064	0.0010	0.0000	0
YLR218C	1.0000	0.3333	0.0000	0.0010	0.0000	0
YLR221C	0.6667	0.2857	22.1311	0.0010	0.0000	0
YNR041C	0.5000	0.0430	918.0078	0.0010	0.0000	0
YLR226W	0.6667	0.5000	3.0000	1.0000	0.1250	0
YPR161C	1.0000	0.6667	0.0000	1.0000	0.0000	1
YLR227C	0.6667	0.2211	111.4402	0.0010	0.0000	0
YLR237W	1.0000	0.6667	0.0000	0.0010	0.0000	0
YLR239C	0.5000	0.0211	2195.0086	0.0010	0.0000	0
YLR246W	0.6667	0.5000	4383.0000	1.0000	182.6250	0
YJR146W	0.6667	0.0283	8764.0000	0.0010	0.0000	0
YLR251W	1.0000	0.0265	0.0000	0.0010	0.0000	0
YLR253W	1.0000	0.6667	0.0000	0.0010	0.0000	0
YLR255C	1.0000	0.5000	0.0000	0.0010	0.0000	0
YLR257W	0.6667	0.2222	395.5470	0.0010	0.0000	0
YLR273C	0.6667	0.0245	536.4896	0.0010	0.0000	0
YLR259C	1.0000	0.2444	0.0000	0.0010	0.0000	1
YNL025C	0.2778	0.0295	3362.4470	4.0000	0.0453	0
YGL255W	1.0000	0.0303	0.0000	0.0010	0.0000	0
YJL123C	1.0000	0.0303	0.0000	0.0010	0.0000	1
YLR266C	1.0000	0.2857	0.0000	0.0010	0.0000	0
YLR267W	0.6667	0.5000	4383.0000	0.0010	0.0000	0
YAL062W	0.6667	0.0169	8764.0000	0.0010	0.0000	0
YDR281C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YBR269C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YLR437C	0.6667	0.2158	563.6150	0.0010	0.0000	0
YLR284C	0.5333	0.0173	1665.3681	0.0010	0.0000	0
YLR286C	0.6667	0.1268	573.6652	0.0010	0.0000	0
YLR287C	0.6667	0.0515	769.7064	0.0010	0.0000	0
YBR124W	1.0000	0.0291	0.0000	0.0010	0.0000	1
YBR129C	1.0000	0.0291	0.0000	0.0010	0.0000	0
YCR007C	0.6667	0.0264	1250.9222	0.0010	0.0000	0
YHR175W	1.0000	0.0291	0.0000	0.0010	0.0000	0
YJL059W	1.0000	0.0291	0.0000	0.0010	0.0000	0
YJR157W	1.0000	0.0291	0.0000	0.0010	0.0000	0
YKL024C	1.0000	0.0291	0.0000	0.0010	0.0000	1
YKL044W	1.0000	0.0291	0.0000	0.0010	0.0000	0
YKL107W	1.0000	0.0291	0.0000	0.0010	0.0000	0
YKL163W	1.0000	0.0291	0.0000	0.0010	0.0000	0
YKR052C	1.0000	0.0291	0.0000	0.0010	0.0000	0
YLL023C	1.0000	0.0291	0.0000	0.0010	0.0000	0
YLR011W	0.6667	0.0158	2274.1406	0.0010	0.0000	0
YLR021W	0.6667	0.0231	2592.9246	0.0010	0.0000	0
YLR050C	1.0000	0.0291	0.0000	0.0010	0.0000	0
YLR252W	1.0000	0.0291	0.0000	0.0010	0.0000	0
YLR290C	1.0000	0.0291	0.0000	0.0010	0.0000	0
YNL158W	1.0000	0.0291	0.0000	0.0010	0.0000	1
YNL190W	1.0000	0.0291	0.0000	0.0010	0.0000	0
YOL046C	1.0000	0.0291	0.0000	0.0010	0.0000	0
YOL131W	0.1538	0.0248	25219.7355	0.0010	0.0000	0
YOR087W	0.6667	0.0292	137.6640	0.0010	0.0000	0
YOR104W	0.6667	0.0115	7428.8709	0.0010	0.0000	0
YLR291C	0.1159	0.0213	40356.2776	10.0000	0.9712	1
YCR076C	0.4000	0.0151	4180.0947	0.0010	0.0000	0
YDR444W	1.0000	0.1159	0.0000	0.0010	0.0000	0
YGR083C	1.0000	0.1159	0.0000	5.0000	0.0000	1
YLR245C	0.6000	0.0172	611.9655	0.0010	0.0000	0
YLR294C	0.4000	0.0104	11156.1547	0.0010	0.0000	0
YDL148C	1.0000	0.0168	0.0000	0.0010	0.0000	1
YDR007W	0.6667	0.0164	3087.8704	0.0010	0.0000	0
YDR530C	1.0000	0.0168	0.0000	0.0010	0.0000	0
YGL047W	1.0000	0.0168	0.0000	0.0010	0.0000	1
YGL226W	1.0000	0.0168	0.0000	0.0010	0.0000	0
YGR081C	1.0000	0.0168	0.0000	0.0010	0.0000	0
YGR148C	1.0000	0.0168	0.0000	0.0010	0.0000	0
YHR127W	1.0000	0.0168	0.0000	0.0010	0.0000	0
YHR138C	1.0000	0.0168	0.0000	0.0010	0.0000	0
YIL005W	1.0000	0.0095	0.0000	0.0010	0.0000	0
YIL020C	1.0000	0.0168	0.0000	0.0010	0.0000	0
YIL032C	1.0000	0.0168	0.0000	0.0010	0.0000	0
YIL051C	1.0000	0.0168	0.0000	0.0010	0.0000	1
YIL124W	0.6667	0.0112	2101.9898	0.0010	0.0000	0
YIL157C	1.0000	0.0168	0.0000	0.0010	0.0000	0
YIR036C	1.0000	0.0168	0.0000	0.0010	0.0000	0
YJL044C	0.6667	0.0166	4383.0000	0.0010	0.0000	0
YJL067W	0.6667	0.0160	891.2363	0.0010	0.0000	0
YJL100W	0.5000	0.0179	5450.8719	0.0010	0.0000	0
YJL225C	1.0000	0.0168	0.0000	0.0010	0.0000	0
YJR100C	1.0000	0.0168	0.0000	0.0010	0.0000	0
YJR120W	1.0000	0.0168	0.0000	0.0010	0.0000	0
YJR154W	1.0000	0.0168	0.0000	0.0010	0.0000	0
YKL060C	1.0000	0.0168	0.0000	0.0010	0.0000	1
YKL088W	0.6667	0.0096	1720.4085	0.0010	0.0000	1
YLR094C	0.5000	0.0076	11759.1039	0.0010	0.0000	0
YLR141W	0.6667	0.0167	338.0515	0.0010	0.0000	1
YLR168C	0.6667	0.0139	1909.1248	0.0010	0.0000	0
YLR455W	1.0000	0.0095	0.0000	0.0010	0.0000	0
YML034W	0.6667	0.0163	484.5520	0.0010	0.0000	0
YML079W	1.0000	0.0168	0.0000	0.0010	0.0000	0
YMR003W	0.5000	0.0206	4502.2184	0.0010	0.0000	0
YMR090W	0.6667	0.0172	400.9383	0.0010	0.0000	0
YMR141C	1.0000	0.0168	0.0000	0.0010	0.0000	0
YMR144W	0.5000	0.0156	2302.4925	0.0010	0.0000	0
YMR177W	1.0000	0.0168	0.0000	0.0010	0.0000	0
YNL009W	1.0000	0.0168	0.0000	0.0010	0.0000	0
YNL194C	0.6667	0.0096	1720.4085	0.0010	0.0000	0
YNL205C	1.0000	0.0168	0.0000	0.0010	0.0000	0
YNL324W	1.0000	0.0168	0.0000	0.0010	0.0000	0
YNL328C	1.0000	0.0168	0.0000	0.0010	0.0000	0
YOL008W	1.0000	0.0168	0.0000	0.0010	0.0000	0
YOL050C	1.0000	0.0168	0.0000	0.0010	0.0000	0
YOR145C	1.0000	0.0168	0.0000	0.0010	0.0000	1
YLR299W	1.0000	1.0000	0.0000	0.0010	0.0000	0
YOL137W	1.0000	1.0000	0.0000	0.0010	0.0000	0
YLR301W	0.5000	0.0258	5206.9306	0.0010	0.0000	0
YJR105W	1.0000	0.5000	0.0000	0.0010	0.0000	0
YLR303W	1.0000	0.0172	0.0000	0.0010	0.0000	0
YLR304C	1.0000	0.0306	0.0000	0.0010	0.0000	0
YNL192W	0.0306	0.0255	142801.1653	0.0010	0.0000	0
YLR308W	1.0000	0.2647	0.0000	0.0010	0.0000	0
YLR312C	0.6667	0.0170	8764.0000	0.0010	0.0000	0
YLR317W	1.0000	0.4444	0.0000	0.0010	0.0000	1
YIL085C	1.0000	0.5000	0.0000	0.0010	0.0000	0
YLR327C	1.0000	0.4505	0.0000	0.0010	0.0000	0
YBR301W	0.6667	0.0181	907.3073	0.0010	0.0000	0
YDL206W	0.5000	0.0317	425.8661	0.0010	0.0000	0
YDR393W	1.0000	0.0724	0.0000	0.0010	0.0000	0
YGL081W	0.5000	0.0313	777.6578	0.0010	0.0000	0
YKL006W	1.0000	0.0724	0.0000	0.0010	0.0000	0
YNL071W	1.0000	0.0724	0.0000	0.0010	0.0000	0
YPL132W	1.0000	0.0724	0.0000	0.0010	0.0000	0
YLR336C	1.0000	0.5000	0.0000	0.0010	0.0000	1
YPL268W	0.5000	0.2095	6008.5732	0.0010	0.0000	1
YLR339C	0.4000	0.2222	5198.4444	0.0010	0.0000	1
YFL044C	1.0000	0.4000	0.0000	0.0010	0.0000	0
YGL196W	0.6667	0.0437	213.1365	0.0010	0.0000	0
YJL046W	1.0000	0.0581	0.0000	0.0010	0.0000	0
YJL136C	0.6667	0.0612	38.0899	0.0010	0.0000	0
YML017W	1.0000	0.0581	0.0000	0.0010	0.0000	0
YMR073C	1.0000	0.0581	0.0000	0.0010	0.0000	0
YNL027W	1.0000	0.0581	0.0000	0.0010	0.0000	0
YPL041C	0.6667	0.0538	60.9293	0.0010	0.0000	0
YPL261C	0.6667	0.0312	138.6551	0.0010	0.0000	0
YPR030W	0.6667	0.0570	4383.0000	0.0010	0.0000	0
YLR343W	1.0000	0.6667	0.0000	0.0010	0.0000	0
YFL045C	0.6667	0.0171	4383.0000	0.0010	0.0000	1
YDR418W	1.0000	0.0937	0.0000	0.0010	0.0000	0
YER023W	0.4667	0.0174	897.9290	0.0010	0.0000	1
YGL040C	0.6667	0.0176	145.7169	0.0010	0.0000	1
YGR267C	0.5000	0.0174	861.6040	0.0010	0.0000	1
YKL067W	0.6667	0.0176	145.7169	0.0010	0.0000	0
YLR377C	0.4000	0.0170	3282.9891	0.0010	0.0000	0
YLR348C	1.0000	1.0000	0.0000	0.0010	0.0000	0
YBL113C	1.0000	1.0000	0.0000	0.0010	0.0000	0
YLR351C	1.0000	0.2545	0.0000	0.0010	0.0000	0
YLR356W	1.0000	1.0000	0.0000	0.0010	0.0000	0
YHR085W	1.0000	1.0000	0.0000	0.0010	0.0000	1
YMR228W	0.6667	0.1818	549.7047	0.0010	0.0000	0
YNL145W	1.0000	0.2857	0.0000	0.0010	0.0000	0
YLR363C	1.0000	0.2182	0.0000	0.0010	0.0000	0
YPR078C	0.4000	0.0221	3182.8925	0.0010	0.0000	0
YPR093C	1.0000	0.2000	0.0000	0.0010	0.0000	0
YBL097W	1.0000	0.0581	0.0000	0.0010	0.0000	1
YDR317W	1.0000	0.0581	0.0000	0.0010	0.0000	0
YEL006W	1.0000	0.0581	0.0000	0.0010	0.0000	0
YLR028C	1.0000	0.0581	0.0000	0.0010	0.0000	0
YPL107W	1.0000	0.0581	0.0000	0.0010	0.0000	0
YCL065W	1.0000	0.4000	0.0000	0.0010	0.0000	0
YLR385C	1.0000	0.1538	0.0000	0.0010	0.0000	0
YLR388W	1.0000	1.0000	0.0000	0.0010	0.0000	0
YKR016W	1.0000	1.0000	0.0000	0.0010	0.0000	0
YLR390W-A	0.6667	0.3810	187.3043	0.0010	0.0000	0
YLR393W	0.6667	0.1735	4383.0000	0.0010	0.0000	0
YMR279C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YLR407W	1.0000	1.0000	0.0000	0.0010	0.0000	0
YGL235W	1.0000	1.0000	0.0000	0.0010	0.0000	0
YLR409C	1.0000	1.0000	0.0000	3.0000	0.0000	1
YJL069C	1.0000	1.0000	0.0000	3.0000	0.0000	1
YLR414C	1.0000	1.0000	0.0000	0.0010	0.0000	0
YOR013W	1.0000	1.0000	0.0000	0.0010	0.0000	0
YLR416C	1.0000	0.1257	0.0000	0.0010	0.0000	0
YEL033W	0.6667	0.0215	355.1556	0.0010	0.0000	0
YGL227W	1.0000	0.0376	0.0000	0.0010	0.0000	0
YKL053C-A	1.0000	0.0376	0.0000	0.0010	0.0000	0
YMR158W	1.0000	0.0376	0.0000	0.0010	0.0000	0
YNL198C	1.0000	0.0376	0.0000	0.0010	0.0000	0
YOL027C	0.6667	0.0215	355.1556	0.0010	0.0000	0
YOR080W	0.5000	0.0271	825.6791	0.0010	0.0000	0
YOR124C	0.5000	0.0279	1094.9736	0.0010	0.0000	0
YLR419W	1.0000	0.1008	0.0000	0.0010	0.0000	0
YLR421C	1.0000	0.6667	0.0000	3.0000	0.0000	0
YJR024C	1.0000	0.0422	0.0000	0.0010	0.0000	0
YNL090W	0.6667	0.0498	236.5170	0.0010	0.0000	0
YPR179C	1.0000	0.0422	0.0000	0.0010	0.0000	0
YOR053W	0.6667	0.0248	175.9904	0.0010	0.0000	0
YLR427W	1.0000	1.0000	0.0000	0.0010	0.0000	0
YDL131W	1.0000	1.0000	0.0000	0.0010	0.0000	0
YDL240W	0.6667	0.1460	86.8664	0.0010	0.0000	0
YLR281C	1.0000	0.3030	0.0000	0.0010	0.0000	0
YMR142C	1.0000	0.3030	0.0000	1.0000	0.0000	0
YOR096W	0.6667	0.2806	4383.0000	1.0000	18.1231	0
YLR446W	0.2222	0.0469	9052.1351	0.0010	0.0000	0
YKR074W	0.6667	0.0751	82.4207	0.0010	0.0000	0
YLR211C	0.6667	0.0165	331.3272	0.0010	0.0000	0
YBR028C	1.0000	0.0254	0.0000	0.0010	0.0000	0
YDL221W	1.0000	0.0254	0.0000	0.0010	0.0000	1
YDL241W	1.0000	0.0254	0.0000	0.0010	0.0000	0
YDR305C	1.0000	0.0254	0.0000	0.0010	0.0000	0
YIR035C	1.0000	0.0254	0.0000	0.0010	0.0000	0
YJL087C	1.0000	0.0254	0.0000	0.0010	0.0000	1
YJL219W	1.0000	0.0254	0.0000	0.0010	0.0000	0
YKL029C	0.6667	0.0261	283.5452	0.0010	0.0000	0
YKL164C	1.0000	0.0254	0.0000	0.0010	0.0000	0
YKR005C	1.0000	0.0254	0.0000	0.0010	0.0000	0
YLR465C	0.5000	0.0247	5304.3944	0.0010	0.0000	0
YMR127C	1.0000	0.0438	0.0000	0.0010	0.0000	0
YNL028W	0.6667	0.0251	4383.0000	0.0010	0.0000	1
YNL134C	1.0000	0.0254	0.0000	0.0010	0.0000	0
YNL175C	0.6667	0.0258	182.5029	0.0010	0.0000	0
YNL323W	0.6667	0.0237	1260.1753	0.0010	0.0000	0
YOR239W	0.4000	0.0232	9446.1672	0.0010	0.0000	0
YOR260W	0.5000	0.0247	4620.5299	5.0000	0.1081	1
YOR374W	0.6667	0.0264	347.6616	0.0010	0.0000	0
YPR006C	1.0000	0.0254	0.0000	0.0010	0.0000	0
YLR448W	1.0000	0.6667	0.0000	0.0010	0.0000	0
YDL180W	1.0000	0.1176	0.0000	0.0010	0.0000	0
YER188W	1.0000	0.1176	0.0000	0.0010	0.0000	0
YLR457C	0.3333	0.0167	9145.8001	0.0010	0.0000	1
YAR071W	1.0000	0.0265	0.0000	0.0010	0.0000	0
YCL023C	0.6667	0.0251	372.2741	0.0010	0.0000	0
YEL075W-A	1.0000	0.0265	0.0000	0.0010	0.0000	0
YFL013C	0.5000	0.0123	9296.9065	0.0010	0.0000	0
YFL050C	1.0000	0.0265	0.0000	0.0010	0.0000	0
YGR100W	1.0000	0.0265	0.0000	0.0010	0.0000	0
YHL017W	1.0000	0.0265	0.0000	0.0010	0.0000	0
YML027W	1.0000	0.0265	0.0000	0.0010	0.0000	0
YNL133C	1.0000	0.0265	0.0000	0.0010	0.0000	0
YNL260C	0.5000	0.0253	1881.7443	0.0010	0.0000	1
YNR009W	0.6667	0.0259	1917.8884	0.0010	0.0000	0
YNR013C	0.6667	0.0258	520.3265	0.0010	0.0000	0
YNR066C	1.0000	0.0265	0.0000	0.0010	0.0000	0
YOR198C	0.4000	0.0241	1435.8764	0.0010	0.0000	0
YOR230W	1.0000	0.0265	0.0000	0.0010	0.0000	0
YPL034W	0.5000	0.0259	8765.0000	0.0010	0.0000	0
YPL154C	0.6667	0.0262	4383.0000	0.0010	0.0000	0
YPR144C	1.0000	0.0265	0.0000	0.0010	0.0000	1
YLR459W	0.5000	0.2000	4567.3655	1.0000	3.6539	1
YDR434W	1.0000	0.5000	0.0000	1.0000	0.0000	1
YDR003W	1.0000	0.3810	0.0000	0.0010	0.0000	0
YDR314C	0.6667	0.0291	519.4429	0.0010	0.0000	0
YML014W	0.6667	0.1538	83.2219	0.0010	0.0000	0
YOL128C	1.0000	0.5000	0.0000	0.0010	0.0000	0
YPL208W	0.5000	0.2051	772.1719	0.0010	0.0000	0
YNL046W	1.0000	0.2222	0.0000	0.0010	0.0000	0
YML048W	0.6667	0.0737	3544.2415	0.0010	0.0000	0
YML060W	1.0000	1.0000	0.0000	0.0010	0.0000	0
YOL010W	1.0000	1.0000	0.0000	0.0010	0.0000	1
YFL010C	0.3333	0.0176	2415.2358	0.0010	0.0000	0
YFL054C	1.0000	0.0326	0.0000	0.0010	0.0000	0
YHR025W	0.6667	0.0182	106.7683	0.0010	0.0000	0
YHR112C	0.6667	0.0182	106.7683	0.0010	0.0000	0
YKL035W	1.0000	0.0326	0.0000	0.0010	0.0000	1
YLR070C	1.0000	0.0326	0.0000	0.0010	0.0000	0
YOR229W	0.5000	0.0296	537.8902	0.0010	0.0000	1
YML070W	1.0000	0.6389	0.0000	0.0010	0.0000	0
YML075C	0.6667	0.4000	85.7321	0.0010	0.0000	0
YOR102W	0.6667	0.0170	2548.8436	0.0010	0.0000	1
YOL086C	1.0000	0.3676	0.0000	0.0010	0.0000	0
YPL176C	1.0000	0.0940	0.0000	0.0010	0.0000	0
YML101C	0.6667	0.0677	185.2360	0.0010	0.0000	0
YPR099C	1.0000	0.5000	0.0000	0.0010	0.0000	0
YML105C	0.5000	0.0201	9389.8258	4.0000	0.0488	1
YPR088C	0.6667	0.0769	337.3359	4.0000	0.5039	1
YML107C	0.4000	0.1397	8985.1508	5.0000	171.1410	0
YIL149C	1.0000	0.4000	0.0000	2.0000	0.0000	0
YKR095W	1.0000	0.4000	0.0000	2.0000	0.0000	0
YGR275W	0.6667	0.0204	819.4982	0.0010	0.0000	0
YML125C	0.6667	0.0855	4383.0000	0.0010	0.0000	1
YLR038C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YML127W	0.6667	0.2182	4383.0000	2.0000	52.9718	1
YGL184C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YML130C	1.0000	0.6667	0.0000	0.0010	0.0000	1
YDR384C	1.0000	0.4000	0.0000	0.0010	0.0000	0
YMR017W	1.0000	0.0422	0.0000	0.0010	0.0000	0
YMR018W	1.0000	0.3778	0.0000	0.0010	0.0000	0
YMR019W	1.0000	0.1648	0.0000	0.0010	0.0000	0
YER137C	1.0000	0.3333	0.0000	0.0010	0.0000	0
YMR041C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YAR042W	1.0000	0.0173	0.0000	0.0010	0.0000	0
YBR008C	1.0000	0.0173	0.0000	0.0010	0.0000	0
YBR105C	1.0000	0.0173	0.0000	0.0010	0.0000	0
YBR273C	1.0000	0.0173	0.0000	0.0010	0.0000	0
YCL039W	1.0000	0.0173	0.0000	0.0010	0.0000	0
YCR008W	1.0000	0.0173	0.0000	0.0010	0.0000	0
YDL066W	1.0000	0.0173	0.0000	0.0010	0.0000	0
YDR423C	1.0000	0.0173	0.0000	0.0010	0.0000	0
YHL043W	0.6667	0.0172	189.2456	0.0010	0.0000	0
YHL049C	0.6667	0.0171	1291.0353	0.0010	0.0000	0
YIL055C	1.0000	0.0173	0.0000	0.0010	0.0000	0
YJR079W	1.0000	0.0173	0.0000	0.0010	0.0000	0
YKL221W	0.6667	0.0171	4383.0000	0.0010	0.0000	0
YLR401C	1.0000	0.0173	0.0000	0.0010	0.0000	0
YMR157C	1.0000	0.0173	0.0000	0.0010	0.0000	0
YNL204C	0.6667	0.0116	4627.4056	0.0010	0.0000	0
YNL300W	1.0000	0.0173	0.0000	0.0010	0.0000	0
YNL319W	1.0000	0.0173	0.0000	0.0010	0.0000	0
YNR061C	1.0000	0.0173	0.0000	0.0010	0.0000	0
YOL111C	0.4000	0.0101	8869.5310	0.0010	0.0000	0
YOL146W	0.6667	0.0170	2029.2358	3.0000	0.0030	1
YOL154W	0.6667	0.0168	551.3639	0.0010	0.0000	0
YOR064C	0.6667	0.0107	2485.8790	1.0000	0.0000	0
YOR251C	1.0000	0.0173	0.0000	0.0010	0.0000	0
YOR286W	1.0000	0.0173	0.0000	0.0010	0.0000	0
YOR302W	0.2857	0.0159	5791.4713	0.0010	0.0000	0
YOR344C	0.6667	0.0168	1222.9462	0.0010	0.0000	0
YPL189W	1.0000	0.2184	0.0000	0.0010	0.0000	0
YMR051C	1.0000	0.5256	0.0000	0.0010	0.0000	0
YNL335W	0.6667	0.0269	130.6788	0.0010	0.0000	0
YMR063W	1.0000	0.5000	0.0000	0.0010	0.0000	0
YNL112W	1.0000	0.2182	0.0000	0.0010	0.0000	1
YLR080W	0.6667	0.1333	464.8061	0.0010	0.0000	0
YMR097C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YMR101C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YOR154W	0.6667	0.0211	397.9183	0.0010	0.0000	0
YMR110C	1.0000	0.5000	0.0000	0.0010	0.0000	0
YOL034W	0.6667	0.0796	71.0106	0.0010	0.0000	1
YPR145W	0.6667	0.0889	121.0254	0.0010	0.0000	0
YMR125W	1.0000	0.4000	0.0000	8.0000	0.0000	0
YMR134W	1.0000	0.3333	0.0000	0.0010	0.0000	1
YOR279C	1.0000	0.5333	0.0000	0.0010	0.0000	0
YMR151W	0.6667	0.2857	4383.0000	0.0010	0.0000	0
YDR221W	1.0000	0.6667	0.0000	0.0010	0.0000	0
YMR155W	1.0000	0.1714	0.0000	0.0010	0.0000	0
YPL164C	1.0000	0.4286	0.0000	1.0000	0.0000	0
YMR180C	1.0000	0.2424	0.0000	0.0010	0.0000	0
YMR182C	0.6667	0.3939	697.4999	0.0010	0.0000	0
YPR133W-A	1.0000	0.2727	0.0000	8.0000	0.0000	0
YMR204C	0.6667	0.0419	270.9868	0.0010	0.0000	0
YMR209C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YMR213W	0.6667	0.0404	258.3095	3.0000	0.0123	1
YMR215W	1.0000	0.3636	0.0000	0.0010	0.0000	0
YMR226C	0.6667	0.0169	4012.4346	0.0010	0.0000	0
YNL308C	0.5000	0.1452	515.1932	0.0010	0.0000	1
YMR242C	1.0000	1.0000	0.0000	0.0010	0.0000	0
YLR366W	1.0000	1.0000	0.0000	0.0010	0.0000	0
YNL096C	0.6667	0.0203	3742.8162	0.0010	0.0000	0
YHR136C	0.6667	0.1818	220.2954	0.0010	0.0000	0
YOR046C	0.5000	0.1758	579.7330	1.0000	0.2770	1
YMR258C	1.0000	1.0000	0.0000	0.0010	0.0000	0
YIL019W	1.0000	1.0000	0.0000	0.0010	0.0000	1
YMR260C	0.6667	0.4000	4383.0000	2.0000	598.4256	1
YGR156W	1.0000	0.6667	0.0000	0.0010	0.0000	1
YGL083W	1.0000	0.6667	0.0000	0.0010	0.0000	0
YMR280C	1.0000	0.0685	0.0000	0.0010	0.0000	0
YAL053W	1.0000	0.0760	0.0000	0.0010	0.0000	0
YMR316C-A	1.0000	0.0976	0.0000	0.0010	0.0000	0
YMR317W	0.6667	0.0853	225.3642	0.0010	0.0000	0
YMR318C	1.0000	0.0976	0.0000	0.0010	0.0000	0
YMR326C	1.0000	0.0976	0.0000	0.0010	0.0000	0
YNL244C	0.6667	0.2424	420.6025	10.0000	968.4668	1
YPR041W	0.6667	0.2424	1393.3014	8.0000	1642.5855	1
YMR325W	1.0000	1.0000	0.0000	0.0010	0.0000	0
YPR199C	1.0000	1.0000	0.0000	0.0010	0.0000	0
